customerNumber,description,amount,tag
2201254313,Brenda Ward,8.38,-
2201254313,Supercuts,-9.87,Healthcare
2201254313,Salary BACS Payment,1600,Salary
2201254313,Sports Direct,-3.68,Clothing
2201254313,Bodyshop,-0.01,Healthcare
2201254313,Subway,-18.93,Food
2201254313,Virgin Media,-23.15,Internet
2201254313,Arriva Wales,-7.8,Transport
2201254313,RSPCA,-3.25,Savings
2201254313,Barclaycard,-10.11,Debt
2201254313,Denise Patterson,3.46,-
2201254313,Spotify,-17.58,Entertainment
2201254313,Supercuts,-19.75,Healthcare
2201254313,WWF,-15.19,Charity
2201254313,Lush,-32.79,Healthcare
2201254313,McColls,-4.75,Food
2201254313,National Express,-1.3,Transport
2201254313,WWF,-8.7,Savings
2201254313,RSPCA,-1.31,Charity
2201254313,Hitachi Personal Finance,-13.12,Debt
2201254313,WWF,-4.46,Charity
2201254313,Matalan,-18.54,Clothing
2201254313,Primark,-10.82,Clothing
2201254313,Payment received thank you,63.78,Credit Repayment
2201254313,Payment received thank you,-35.3,Credit Repayment
2201254313,Groupon,-10.89,Entertainment
2201254313,Lidl,-24.86,Food
2201254313,Payment received thank you,-63.78,Credit Repayment
2201254313,Subway,-3.7,Food
2201254313,Barclaycard,-2.49,Debt
2201254313,MegaBus,-5.39,Transport
2201254313,Spotify,-17.44,Entertainment
2201254313,Payment received thank you,35.3,Credit Repayment
2201254313,Payment received thank you,-113.62,Credit Repayment
2201254313,Spotify,-21.6,Entertainment
2201254313,Payment received thank you,113.62,Credit Repayment
2201254313,MegaBus,-3.87,Transport
2201254313,Primark,-33.05,Clothing
2201254313,Wonga,-9.95,Debt
2201254313,Cancer Research,-1.89,Charity
2201254313,Wonga,-7.14,Debt
2201254313,American Express,-0.01,Debt
2201254313,Payment received thank you,343.67,Credit Repayment
2201254313,Lidl,-16.97,Food
2201254313,Payment received thank you,-343.67,Credit Repayment
2201254313,Bodyshop,-18.26,Healthcare
2201254313,Payment received thank you,130.5,Credit Repayment
2201254313,Primark,-0.01,Clothing
2201254313,Save the Children,-0.63,Charity
2201254313,Payment received thank you,-130.5,Credit Repayment
2201254313,Subway,-25.95,Food
2201254313,Wonga,-4.03,Debt
2201254313,Shelter,-1.04,Savings
2201254313,Oxfam,-4.24,Charity
2201254313,Oxfam,-8.67,Charity
2201254313,MegaBus,-0.01,Transport
2201254313,National Express,-0.84,Transport
2201254313,Sports Direct,-20.37,Clothing
2201254313,Brenda Ward,4.74,-
2201254313,Alan Scott,9.78,-
2201254313,Groupon,-13.39,Entertainment
2201254313,Shelter,-10.64,Charity
2201254313,Groupon,-22.6,Entertainment
2201254313,Oxfam,-9.91,Savings
2201254313,Subway,-0.01,Food
2201254313,RSPCA,-7.08,Savings
2201254313,National Express,-1.38,Transport
2201254313,Matalan,-11.64,Clothing
2201254313,RSPCA,-12.44,Charity
2201254313,Shelter,-5.15,Charity
2201254313,Interest,2.46,-
2201254313,Alan Scott,4.72,-
2201254313,National Express,-9.93,Transport
2201254313,Subway,-14.67,Food
2201254313,Barclaycard,-11.53,Debt
2201254313,WWF,-9.55,Savings
2201254313,MegaBus,-8.04,Transport
2201254313,Lidl,-2.1,Food
2201254313,Lush,-29.75,Healthcare
2201254313,McColls,-0.01,Food
2201254313,RSPCA,-0.01,Savings
2201254313,Hitachi Personal Finance,-6.6,Debt
2201254313,Oxfam,-4.26,Charity
2201254313,WWF,-4.15,Savings
2201254313,Sports Direct,-25.44,Clothing
2201254313,British Gas,-3.02,Gas
2201254313,Arriva Wales,-0.01,Transport
2201254313,Cancer Research,-9.64,Savings
2201254313,MegaBus,-10.47,Transport
2201254313,Spotify,-5.73,Entertainment
2201254313,Nicole Bailey,1.46,-
2201254313,Denise Patterson,2.44,-
2201254313,Cancer Research,-2.25,Charity
2201254313,Groupon,-5.44,Entertainment
2201254313,Rent,-480,Housing
2201254313,Salary BACS Payment,1600,Salary
2201254313,Subway,-9.98,Food
2201254313,Shelter,-8.35,Savings
2201254313,Cancer Research,-2.26,Savings
2201254313,Lidl,-19.19,Food
2201254313,Virgin Media,-23.15,Internet
2201254313,Oxfam,-11.41,Charity
2201254313,RSPCA,-9.51,Charity
2201254313,Brenda Ward,0.49,-
2201254313,Shelter,-4.77,Charity
2201254313,Supercuts,-3.47,Healthcare
2201254313,Payment received thank you,314.59,Credit Repayment
2201254313,Payment received thank you,-314.59,Credit Repayment
2201254313,Sports Direct,-7.98,Clothing
2201254313,Oxfam,-0.01,Savings
2201254313,WWF,-2.19,Savings
2201254313,Odeon Cinemas,-13.11,Entertainment
2201254313,Lidl,-0.01,Food
2201254313,Wonga,-3.6,Debt
2201254313,Superdrug,-23.33,Healthcare
2201254313,Arriva Wales,-3.85,Transport
2201254313,Primark,-18.71,Clothing
2201254313,Groupon,-15.83,Entertainment
2201254313,Subway,-25,Food
2201254313,McColls,-24.19,Food
2201254313,Primark,-22.52,Clothing
2201254313,National Express,-0.64,Transport
2201254313,Sports Direct,-0.76,Clothing
2201254313,Spotify,-21.79,Entertainment
2201254313,Brenda Ward,1.3,-
2201254313,RSPCA,-12.75,Savings
2201254313,Matalan,-25.59,Clothing
2201254313,Alan Scott,1.69,-
2201254313,Superdrug,-4.92,Healthcare
2201254313,Payment received thank you,-39.68,Credit Repayment
2201254313,Payment received thank you,39.68,Credit Repayment
2201254313,Shelter,-5.41,Charity
2201254313,Save the Children,-5.04,Savings
2201254313,Subway,-19.76,Food
2201254313,Matalan,-23.77,Clothing
2201254313,McColls,-27.94,Food
2201254313,Arriva Wales,-7.34,Transport
2201254313,Shelter,-7.74,Charity
2201254313,Nicole Bailey,4.17,-
2201254313,Sports Direct,-4.36,Clothing
2201254313,RSPCA,-0.01,Charity
2201254313,Lidl,-9.85,Food
2201254313,Save the Children,-0.01,Savings
2201254313,Barclaycard,-9.37,Debt
2201254313,Brenda Ward,2.42,-
2201254313,Payment received thank you,-12.86,Credit Repayment
2201254313,Payment received thank you,12.86,Credit Repayment
2201254313,Cancer Research,-10.79,Charity
2201254313,Odeon Cinemas,-12.12,Entertainment
2201254313,Matalan,-11.3,Clothing
2201254313,Cancer Research,-7.64,Savings
2201254313,Alan Scott,6.36,-
2201254313,Groupon,-17.55,Entertainment
2201254313,Brenda Ward,0.62,-
2201254313,Matalan,-19.05,Clothing
2201254313,Lush,-21.17,Healthcare
2201254313,Hitachi Personal Finance,-0.01,Debt
2201254313,Lush,-18.44,Healthcare
2201254313,Denise Patterson,3.28,-
2201254313,Interest,3.63,-
2201254313,MegaBus,-0.01,Transport
2201254313,RSPCA,-4.69,Charity
2201254313,Lidl,-11.1,Food
2201254313,Groupon,-6.63,Entertainment
2201254313,Spotify,-26.37,Entertainment
2201254313,Cancer Research,-6.74,Charity
2201254313,Hitachi Personal Finance,-8.2,Debt
2201254313,Bodyshop,-17.01,Healthcare
2201254313,Cancer Research,-9.13,Charity
2201254313,Bodyshop,-11.96,Healthcare
2201254313,British Gas,-3.02,Gas
2201254313,Oxfam,-0.01,Charity
2201254313,Barclaycard,-0.01,Debt
2201254313,Rent,-480,Housing
2201254313,Alan Scott,3.29,-
2201254313,Nicole Bailey,4.9,-
2201254313,Odeon Cinemas,-27.08,Entertainment
2201254313,Virgin Media,-23.15,Internet
2201254313,Brenda Ward,2.31,-
2201254313,Oxfam,-6.99,Charity
2201254313,Salary BACS Payment,1600,Salary
2201254313,Alan Scott,11.33,-
2201254313,WWF,-5.4,Charity
2201254313,Primark,-10.12,Clothing
2201254313,McColls,-17.17,Food
2201254313,Payment received thank you,-301.42,Credit Repayment
2201254313,Payment received thank you,301.42,Credit Repayment
2201254313,Bodyshop,-13.18,Healthcare
2201254313,Odeon Cinemas,-9.68,Entertainment
2201254313,Cancer Research,-1.41,Savings
2201254313,Barclaycard,-7.79,Debt
2201254313,Odeon Cinemas,-10.22,Entertainment
2201254313,Payment received thank you,-53.78,Credit Repayment
2201254313,Payment received thank you,53.78,Credit Repayment
2201254313,Interest,16.93,-
2201254313,Subway,-17.95,Food
2201254313,Groupon,-3.25,Entertainment
2201254313,Primark,-16.28,Clothing
2201254313,Groupon,-12.79,Entertainment
2201254313,WWF,-2.88,Charity
2201254313,National Express,-6.77,Transport
2201254313,Wonga,-0.01,Debt
2201254313,Matalan,-31.51,Clothing
2201254313,Subway,-8.95,Food
2201254313,Payment received thank you,-128.37,Credit Repayment
2201254313,Payment received thank you,128.37,Credit Repayment
2201254313,Primark,-14.7,Clothing
2201254313,American Express,-9.72,Debt
2201254313,MegaBus,-7.76,Transport
2201254313,Save the Children,-4.56,Savings
2201254313,Payment received thank you,-152.57,Credit Repayment
2201254313,Payment received thank you,152.57,Credit Repayment
2201254313,Save the Children,-6.91,Savings
2201254313,MegaBus,-15.96,Transport
2201254313,Lush,-17.26,Healthcare
2201254313,Wonga,-2.88,Debt
2201254313,Shelter,-14.07,Savings
2201254313,Bodyshop,-22.48,Healthcare
2201254313,Groupon,-12.02,Entertainment
2201254313,Primark,-0.01,Clothing
2201254313,American Express,-6.12,Debt
2201254313,Arriva Wales,-0.01,Transport
2201254313,Barclaycard,-10.33,Debt
2201254313,Lidl,-20.57,Food
2201254313,Arriva Wales,-9.82,Transport
2201254313,Shelter,-0.01,Savings
2201254313,National Express,-0.68,Transport
2201254313,Interest,2.37,-
2201254313,Cancer Research,-3.87,Charity
2201254313,Superdrug,-2.71,Healthcare
2201254313,Matalan,-0.01,Clothing
2201254313,Groupon,-23.94,Entertainment
2201254313,British Gas,-3.02,Gas
2201254313,Matalan,-0.01,Clothing
2201254313,American Express,-4.35,Debt
2201254313,McColls,-16.28,Food
2201254313,Shelter,-6.31,Savings
2201254313,MegaBus,-10.45,Transport
2201254313,Lidl,-20.56,Food
2201254313,Rent,-480,Housing
2201254313,National Express,-0.01,Transport
2201254313,Lush,-18.74,Healthcare
2201254313,Interest,2.9,-
2201254313,Virgin Media,-23.15,Internet
2201254313,Matalan,-10.28,Clothing
2201254313,Sports Direct,-30.72,Clothing
2201254313,Bodyshop,-33.2,Healthcare
2201254313,Groupon,-42.31,Entertainment
2201254313,Salary BACS Payment,1600,Salary
2201254313,National Express,-11.52,Transport
2201254313,Lori Alexander,6.62,-
2201254313,WWF,-2.7,Savings
2201254313,National Express,-5.77,Transport
2201254313,Payment received thank you,-70.18,Credit Repayment
2201254313,Interest,4.51,-
2201254313,Barclaycard,-13.7,Debt
2201254313,Payment received thank you,70.18,Credit Repayment
2201254313,Payment received thank you,101.56,Credit Repayment
2201254313,Lori Alexander,2.59,-
2201254313,Shelter,-0.01,Charity
2201254313,Payment received thank you,-101.56,Credit Repayment
2201254313,Arriva Wales,-2.7,Transport
2201254313,McColls,-17.08,Food
2201254313,Matalan,-10.11,Clothing
2201254313,Brenda Ward,1.13,-
2201254313,Lush,-9.11,Healthcare
2201254313,Bodyshop,-14.54,Healthcare
2201254313,Payment received thank you,-71.49,Credit Repayment
2201254313,Payment received thank you,71.49,Credit Repayment
2201254313,Hitachi Personal Finance,-0.01,Debt
2201254313,Payment received thank you,-89.66,Credit Repayment
2201254313,Lidl,-31.48,Food
2201254313,McColls,-3.7,Food
2201254313,Groupon,-7.85,Entertainment
2201254313,Shelter,-5.75,Savings
2201254313,Payment received thank you,89.66,Credit Repayment
2201254313,Payment received thank you,-14.85,Credit Repayment
2201254313,Payment received thank you,14.85,Credit Repayment
2201254313,Sports Direct,-22.83,Clothing
2201254313,Sports Direct,-3.74,Clothing
2201254313,Supercuts,-9.04,Healthcare
2201254313,Odeon Cinemas,-31.45,Entertainment
2201254313,McColls,-25.1,Food
2201254313,Sports Direct,-18.91,Clothing
2201254313,Groupon,-12.31,Entertainment
2201254313,Primark,-0.01,Clothing
2201254313,Lidl,-13,Food
2201254313,WWF,-12.78,Savings
2201254313,Primark,-13.79,Clothing
2201254313,Bodyshop,-9.25,Healthcare
2201254313,Barclaycard,-9.42,Debt
2201254313,Bodyshop,-8.63,Healthcare
2201254313,National Express,-0.01,Transport
2201254313,Save the Children,-0.01,Savings
2201254313,American Express,-7.84,Debt
2201254313,Arriva Wales,-6.11,Transport
2201254313,Shelter,-8.01,Savings
2201254313,Matalan,-18.7,Clothing
2201254313,Payment received thank you,-47.52,Credit Repayment
2201254313,Payment received thank you,47.52,Credit Repayment
2201254313,Barclaycard,-6.37,Debt
2201254313,Barclaycard,-1.83,Debt
2201254313,Oxfam,-11.77,Charity
2201254313,Payment received thank you,14.66,Credit Repayment
2201254313,Payment received thank you,-14.66,Credit Repayment
2201254313,Payment received thank you,294.19,Credit Repayment
2201254313,Payment received thank you,-294.19,Credit Repayment
2201254313,Matalan,-1.99,Clothing
2201254313,Sports Direct,-8.75,Clothing
2201254313,Payment received thank you,-117.6,Credit Repayment
2201254313,Payment received thank you,117.6,Credit Repayment
2201254313,Primark,-26.92,Clothing
2201254313,Spotify,-0.01,Entertainment
2201254313,Shelter,-5.77,Savings
2201254313,Lidl,-10.25,Food
2201254313,Subway,-26.77,Food
2201254313,RSPCA,-5.38,Savings
2201254313,Cancer Research,-4.66,Charity
2201254313,McColls,-0.91,Food
2201254313,Save the Children,-1.34,Charity
2201254313,Alan Scott,15.95,-
2201254313,Oxfam,-2.2,Charity
2201254313,Brenda Ward,5.57,-
2201254313,Sports Direct,-26.53,Clothing
2201254313,Superdrug,-13.72,Healthcare
2201254313,Save the Children,-1.33,Savings
2201254313,Supercuts,-10.19,Healthcare
2201254313,McColls,-24.39,Food
2201254313,Brenda Ward,2.21,-
2201254313,Superdrug,-11.89,Healthcare
2201254313,Superdrug,-24.46,Healthcare
2201254313,Hitachi Personal Finance,-4.87,Debt
2201254313,Groupon,-38.11,Entertainment
2201254313,WWF,-12.27,Savings
2201254313,Hitachi Personal Finance,-5.12,Debt
2201254313,Wonga,-0.01,Debt
2201254313,Lidl,-29.34,Food
2201254313,Subway,-13.98,Food
2201254313,British Gas,-3.02,Gas
2201254313,Oxfam,-1.12,Charity
2201254313,Lori Alexander,0.52,-
2201254313,Lush,-24.86,Healthcare
2201254313,MegaBus,-0.01,Transport
2201254313,McColls,-8.98,Food
2201254313,McColls,-8.68,Food
2201254313,American Express,-7.64,Debt
2201254313,Rent,-480,Housing
2201254313,Brenda Ward,3.8,-
2201254313,Denise Patterson,1.74,-
2201254313,Lush,-4.86,Healthcare
2201254313,Nicole Bailey,15.49,-
2201254313,Nicole Bailey,3.04,-
2201254313,Sports Direct,-6.27,Clothing
2201254313,American Express,-7.4,Debt
2201254313,RSPCA,-9.41,Savings
2201254313,Virgin Media,-23.15,Internet
2201254313,Lori Alexander,1.29,-
2201254313,Payment received thank you,-89.37,Credit Repayment
2201254313,Payment received thank you,-124.3,Credit Repayment
2201254313,Oxfam,-2.72,Savings
2201254313,Payment received thank you,-32.07,Credit Repayment
2201254313,Payment received thank you,89.37,Credit Repayment
2201254313,Payment received thank you,-41.13,Credit Repayment
2201254313,Salary BACS Payment,1600,Salary
2201254313,Payment received thank you,41.13,Credit Repayment
2201254313,Payment received thank you,32.07,Credit Repayment
2201254313,WWF,-0.01,Charity
2201254313,Payment received thank you,-19.77,Credit Repayment
2201254313,National Express,-5.03,Transport
2201254313,Bodyshop,-13.93,Healthcare
2201254313,Payment received thank you,124.3,Credit Repayment
2201254313,Arriva Wales,-1.32,Transport
2201254313,Payment received thank you,19.77,Credit Repayment
2201254313,RSPCA,-0.01,Charity
2201254313,National Express,-10.75,Transport
2201254313,Payment received thank you,10.18,Credit Repayment
2201254313,MegaBus,-2.8,Transport
2201254313,Sports Direct,-32.04,Clothing
2201254313,Payment received thank you,-10.18,Credit Repayment
2201254313,WWF,-3.72,Charity
2201254313,Oxfam,-0.01,Savings
2201254313,WWF,-14.06,Charity
2201254313,Arriva Wales,-2.45,Transport
2201254313,Payment received thank you,177.71,Credit Repayment
2201254313,Cancer Research,-4.74,Charity
2201254313,Payment received thank you,-49.03,Credit Repayment
2201254313,Payment received thank you,-177.71,Credit Repayment
2201254313,Sports Direct,-20.72,Clothing
2201254313,Sports Direct,-18.03,Clothing
2201254313,Barclaycard,-0.01,Debt
2201254313,Payment received thank you,49.03,Credit Repayment
2201254313,MegaBus,-0.01,Transport
2201254313,Supercuts,-14.74,Healthcare
2201254313,Groupon,-20.52,Entertainment
2201254313,Sports Direct,-15.04,Clothing
2201254313,Cancer Research,-0.01,Charity
2201254313,Cancer Research,-0.01,Savings
2201254313,MegaBus,-0.59,Transport
2201254313,National Express,-0.01,Transport
2201254313,Payment received thank you,139.22,Credit Repayment
2201254313,WWF,-1.37,Savings
2201254313,RSPCA,-8.69,Charity
2201254313,Spotify,-0.01,Entertainment
2201254313,Primark,-12.61,Clothing
2201254313,Arriva Wales,-12.09,Transport
2201254313,Shelter,-10.52,Savings
2201254313,Payment received thank you,-139.22,Credit Repayment
2201254313,Subway,-20.71,Food
2201254313,Save the Children,-2.98,Savings
2201254313,Lush,-0.34,Healthcare
2201254313,Barclaycard,-1.73,Debt
2201254313,Lush,-12.78,Healthcare
2201254313,Arriva Wales,-3.89,Transport
2201254313,Sports Direct,-11.47,Clothing
2201254313,MegaBus,-5.01,Transport
2201254313,RSPCA,-13.26,Savings
2201254313,Matalan,-3.62,Clothing
2201254313,National Express,-7.05,Transport
2201254313,Subway,-13.42,Food
2201254313,Supercuts,-13.98,Healthcare
2201254313,Superdrug,-0.01,Healthcare
2201254313,American Express,-5.85,Debt
2201254313,National Express,-2.2,Transport
2201254313,Cancer Research,-10.27,Charity
2201254313,McColls,-26.98,Food
2201254313,Brenda Ward,12.8,-
2201254313,Bodyshop,-10.93,Healthcare
2201254313,Denise Patterson,3.41,-
2201254313,Matalan,-17.69,Clothing
2201254313,Lush,-10.55,Healthcare
2201254313,Brenda Ward,2.06,-
2201254313,Lori Alexander,2.3,-
2201254313,Groupon,-3.23,Entertainment
2201254313,RSPCA,-0.65,Savings
2201254313,RSPCA,-0.01,Charity
2201254313,Subway,-27.83,Food
2201254313,Interest,1.06,-
2201254313,British Gas,-3.02,Gas
2201254313,Primark,-1.26,Clothing
2201254313,Subway,-23.07,Food
2201254313,Subway,-1.44,Food
2201254313,Sports Direct,-17.05,Clothing
2201254313,Barclaycard,-3.31,Debt
2201254313,Rent,-480,Housing
2201254313,Interest,3.5,-
2201254313,Groupon,-0.01,Entertainment
2201254313,Arriva Wales,-10.63,Transport
2201254313,Lush,-23.49,Healthcare
2201254313,Lori Alexander,14.8,-
2201254313,Superdrug,-6.76,Healthcare
2201254313,RSPCA,-4.02,Savings
2201254313,Virgin Media,-23.15,Internet
2201254313,Save the Children,-3.38,Savings
2201254313,Shelter,-0.01,Charity
2201254313,Lush,-16.55,Healthcare
2201254313,Groupon,-20.39,Entertainment
2201254313,Alan Scott,7.19,-
2201254313,Lori Alexander,0.6,-
2201254313,Save the Children,-0.01,Savings
2201254313,Alan Scott,8.76,-
2201254313,WWF,-7.9,Charity
2201254313,Lori Alexander,1.87,-
2201254313,Salary BACS Payment,1600,Salary
2201254313,Payment received thank you,238.87,Credit Repayment
2201254313,Payment received thank you,-238.87,Credit Repayment
2201254313,Hitachi Personal Finance,-8.13,Debt
2201254313,Lush,-22.46,Healthcare
2201254313,Alan Scott,2.9,-
2201254313,Primark,-19.02,Clothing
2201254313,Payment received thank you,-30.76,Credit Repayment
2201254313,Bodyshop,-28.47,Healthcare
2201254313,Save the Children,-0.65,Savings
2201254313,Cancer Research,-7.06,Charity
2201254313,Odeon Cinemas,-23.62,Entertainment
2201254313,Payment received thank you,30.76,Credit Repayment
2201254313,Cancer Research,-7.31,Charity
2201254313,Odeon Cinemas,-15.37,Entertainment
2201254313,American Express,-4.33,Debt
2201254313,Groupon,-10.13,Entertainment
2201254313,Payment received thank you,266.64,Credit Repayment
2201254313,Payment received thank you,-63.2,Credit Repayment
2201254313,Primark,-7.4,Clothing
2201254313,Payment received thank you,63.2,Credit Repayment
2201254313,Matalan,-25.06,Clothing
2201254313,Payment received thank you,-266.64,Credit Repayment
2201254313,Lush,-16.97,Healthcare
2201254313,Bodyshop,-3.81,Healthcare
2201254313,RSPCA,-4.95,Savings
